1,Tissue,Repository,Voucher Number,NumberSpecimens,Genus/highertaxon,species,,,,modifier,Old_ID,seq'd?,Tissue used up in extraction?,Loc_label,Locality,Locality2,Notes,Tissue,lat,long,depth,depth2,date,collector,preservative,sample number,Collection method
1269,MOLG_079,,MNA 2323,,Pannychia,schiaparellii,,,,,moseleyi,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1270,MOLG_080,,MNA 2325,,Pannychia,schiaparellii,,,,,moseleyi,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1271,MOLG_081,,MNA 2297,,Echinopsolus,acanthocola,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1272,MOLG_082,,MNA 2294,,Echinopsolus,acanthocola,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1273,MOLG_083,,MNA 2295,,Echinopsolus,acanthocola,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1274,MOLG_084,,MNA 2296,,Echinopsolus,acanthocola,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1275,MOLG_085,,MNA 2088,,Cucumaria,acuta,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1276,MOLG_086,,MNA 2074,,Cucumaria,acuta,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1277,MOLG_087,,MNA 2089,,Cucumaria,acuta,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1278,MOLG_088,,MNA 2303,,Cucumaria,acuta,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1279,MOLG_089,,MNA 2083,,Cucumaria,georgiana_gp,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1280,MOLG_090,,MNA 2404,,Cucumaria,georgiana_gp,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1281,MOLG_091,,MNA 2073,,Cucumaria,georgiana_gp,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1282,MOLG_092,,MNA 2078,,Cucumaria,georgiana_gp,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1283,MOLG_093,,MNA 2075,,Cucumaria,georgiana_gp,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1284,MOLG_094,,MNA 2086,,Cucumaria,georgiana_gp,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1285,MOLG_095,,MNA 2423,,Cucumaria,georgiana_gp,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1286,MOLG_096,,MNA 2391,,Cucumaria,georgiana_gp,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1287,MOLG_097,,MNA 2274,,Crucella,scotiae,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1288,MOLG_098,,MNA 2288,,Crucella,scotiae,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1289,MOLG_099,,MNA 2111,,Heterocucumis,denticulata,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1290,MOLG_100,,MNA 2281,,Crucella,scotiae,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1291,MOLG_101,,MNA 2299,,Heterocucumis,denticulata,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1292,MOLG_102,,MNA 2301,,Heterocucumis,denticulata,,,,,,poor COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1293,MOLG_103,,MNA 2106,,Heterocucumis,denticulata,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1294,MOLG_104,,MNA 2021,,Heterocucumis,denticulata,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1295,MOLG_105,,MNA 2276,,Crucella,scotiae,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1296,MOLG_106,,MNA 2041,,Heterocucumis,steineni,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1297,MOLG_107,,MNA 2388,,Heterocucumis,steineni,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1298,MOLG_108,,MNA 2049,,Heterocucumis,steineni,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1299,MOLG_109,,MNA 2028,,Heterocucumis,steineni,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1300,MOLG_110,,MNA 2268,,Psolus,charcoti,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1301,MOLG_111,,MNA 2221,,Psolus,charcoti,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1302,MOLG_112,,MNA 2239,,Psolus,charcoti,,,,,,COI,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1303,MOLG_113,,MNA 2237,,Psolus,charcoti,,,,,,seq_failed,,Ross,Antarctic,Ross Sea,,,,,,,,,,,
1304,MOLN_001,NIWA,36811,,Bathyplotes,bongraini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,447-447,,,,,,
1305,MOLN_002,NIWA,36224,,Bathyplotes,bongraini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,520-522,,,,,,
1306,MOLN_003,NIWA,36560,,Bathyplotes,bongraini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,369-365,,,,,,
1307,MOLN_004,NIWA,37008,,Bathyplotes,bongraini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,760-753,,,,,,
1308,MOLN_005,NIWA,35689,,Bathyplotes,gourdoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,285-285,,,,,,
1309,MOLN_006,NIWA,35762,,Bathyplotes,gourdoni,,,,,,poor COI,,Ross,IPY-Antarctica,,,,,,283-283,,,,,,
1310,MOLN_007,NIWA,38924,,Bathyplotes,sp2 cf moseleyi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,675-800,,,,,,
1311,MOLN_008,NIWA,39274,,Bathyplotes,sp2 cf moseleyi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,696-780,,,,,,
1312,MOLN_009,NIWA,37756,,Bathyplotes,sp2 cf moseleyi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1313,MOLN_010,NIWA,38859,,Bathyplotes,sp2 cf moseleyi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,658-628,,,,,,
1314,MOLN_011,NIWA,38008,,Bathyplotes,spnov.1,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1315,MOLN_012,NIWA,36895,,Bathyplotes,spnov.1,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1316,MOLN_013,NIWA,38938,,Bathyplotes,sp,,,,,,COI,,Ross,IPY-Antarctica,,,,,,675-800,,,,,,
1317,MOLN_014,NIWA,36111,,Molpadiodemas,crinitus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,525-530,,,,,,
1318,MOLN_015,NIWA,36303,,Molpadiodemas,crinitus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,480-474,,,,,,
1319,MOLN_016,NIWA,36266,,Molpadiodemas,crinitus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,520-522,,,,,,
1320,MOLN_017,NIWA,36803,,Molpadiodemas,crinitus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,447-447,,,,,,
1321,MOLN_018,NIWA,37739,,Pseudostichopus,spiculiferus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1322,MOLN_019,NIWA,36983,,Pseudostichopus,spiculiferus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,760-753,,,,,,
1323,MOLN_020,NIWA,37029,,Pseudostichopus,spiculiferus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,760-753,,,,,,
1324,MOLN_021,NIWA,37404,,Pseudostichopus,spiculiferus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1325,MOLN_022,NIWA,38221,,Pseudostichopus,peripatus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,855-879,,,,,,
1326,MOLN_023,NIWA,30626,,Pseudostichopus,mollis,,,,,,COI,,Chatham,"Chatham Rise, NZ",,,,,,804-821,,,,,,
1327,MOLN_024,NIWA,30646,,Pseudostichopus,mollis,,,,,,COI,,Chatham,"Chatham Rise, NZ",,,,,,996-1009,,,,,,
1328,MOLN_025,NIWA,30645,,Pseudostichopus,mollis,,,,,,COI,,Chatham,"Chatham Rise, NZ",,,,,,996-1009,,,,,,
1329,MOLN_026,NIWA,30719,,Bathyplotes,sp1 cf moseleyi,,,,,,not_seq,,Challenger,"Challenger Plateau,NZ",,,,,,634-635,,,,,,
1330,MOLN_027,NIWA,30702,,Bathyplotes,sp1 cf moseleyi,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,482-484,,,,,,
1331,MOLN_028,NIWA,30727,,Bathyplotes,sp1 cf moseleyi,,,,,,not_seq,,Challenger,"Challenger Plateau,NZ",,,,,,554-557,,,,,,
1332,MOLN_029,NIWA,30732,,Bathyplotes,sulcatus,,,,,,not_seq,,Challenger,"Challenger Plateau,NZ",,,,,,1730-1772,,,,,,
1333,MOLN_030,NIWA,30689,,Bathyplotes,sulcatus,,,,,,not_seq,,Challenger,"Challenger Plateau,NZ",,,,,,974-974,,,,,,
1334,MOLN_031,NIWA,30692,,Bathyplotes,sulcatus,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,1012-1014,,,,,,
1335,MOLN_032,NIWA,45733,,Gephyrothuria,alcocki,,,,,,not_seq,,Challenger,"Challenger Plateau,NZ",,,,,,1713-1773,,,,,,
1336,MOLN_033,NIWA,30696,,Pseudostichopus,peripatus,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,1216-1222,,,,,,
1337,MOLN_034,NIWA,30700,,Pseudostichopus,peripatus,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,1713-1773,,,,,,
1338,MOLN_035,NIWA,30701,,Pseudostichopus,peripatus,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,1713-1773,,,,,,
1339,MOLN_036,NIWA,30686,,Bathyplotes,sp1 cf moseleyi,,,,,,COI,,Challenger,"Challenger Plateau,NZ",,,,,,479-482,,,,,,
1340,MOLN_037,NIWA,30629,,Psolus,antarcticus,,,,,,COI,,Chatham,"Chatham Rise, NZ",,,,,,1074-1081,,,,,,
1341,MOLN_038,NIWA,30627,,Psolus,antarcticus,,,,,,not_seq,,Chatham,"Chatham Rise, NZ",,,,,,1110-1119,,,,,,
1342,MOLN_039,NIWA,30630,,Psolus,antarcticus,,,,,,not_seq,,Chatham,"Chatham Rise, NZ",,,,,,1074-1081,,,,,,
1343,MOLN_040,NIWA,39083,,Psolus,antarcticus,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,547-605,,,,,,
1344,MOLN_041,NIWA,38595,,Psolus,antarcticus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,150-137,,,,,,
1345,MOLN_042,NIWA,38740,,Psolus,antarcticus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,540-456,,,,,,
1346,MOLN_043,NIWA,38483,,Psolus,antarcticus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,,,,,,,
1347,MOLN_044,NIWA,37897,,Psolus,antarcticus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,455-447,,,,,,
1348,MOLN_045,NIWA,37027,,Psolus,dubiosus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,760-753,,,,,,
1349,MOLN_046,NIWA,37603,,Psolus,dubiosus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,818-814,,,,,,
1350,MOLN_047,NIWA,35504,,Psolus,dubiosus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,321-,,,,,,
1351,MOLN_048,NIWA,37695,,Psolus,dubiosus,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,535-536,,,,,,
1352,MOLN_049,NIWA,36566,,Psolus,arnaudi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,369-365,,,,,,
1353,MOLN_050,NIWA,45697,,Psolus,arnaudi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1354,MOLN_051,NIWA,36881,,Psolus,cherbonnieri,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1355,MOLN_052,NIWA,36881,,Psolus,cherbonnieri,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1356,MOLN_053,NIWA,36900,,Psolus,cherbonnieri,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1357,MOLN_054,NIWA,36900,,Psolus,cherbonnieri,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1358,MOLN_055,NIWA,35683,,Psolus,charcoti,,,,,,COI,,Ross,IPY-Antarctica,,,,,,285-285,,,,,,
1359,MOLN_056,NIWA,45697,,Psolus,arnaudi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1360,MOLN_057,NIWA,37381,,Psolus,spnov. Ross Sea,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1567-1587,,,,,,
1361,MOLN_058,NIWA,37402,,Psolus,spnov. Ross Sea,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1362,MOLN_059,NIWA,36003,,Psolidium,tenue,,,,,,COI,,Ross,IPY-Antarctica,,,,,,863-866,,,,,,
1363,MOLN_060,NIWA,38872,,Psolidium,tenue,,,,,,COI,,Ross,IPY-Antarctica,,,,,,658-628,,,,,,
1364,MOLN_061,NIWA,36027,,Psolidium,tenue,,,,,,COI,,Ross,IPY-Antarctica,,,,,,863-866,,,,,,
1365,MOLN_062,NIWA,38956,,Psolidium,tenue,,,,,,COI,,Ross,IPY-Antarctica,,,,,,545-543,,,,,,
1366,MOLN_063,NIWA,39084,,Psolidium,pawsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,547-605,,,,,,
1367,MOLN_064,NIWA,39181,,Psolidium,pawsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,565-920,,,,,,
1368,MOLN_065,NIWA,38624,,Psolidium,pawsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,300-340,,,,,,
1369,MOLN_066,NIWA,45699,,Psolidium,pawsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,455-447,,,,,,
1370,MOLN_067,NIWA,45696,,Psolidium,gaini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1371,MOLN_068,NIWA,45729,,Psolus,sp nov,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,1450-1541,,,,,,
1372,MOLN_069,NIWA,45729,,Psolus,sp nov,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,1450-1541,,,,,,
1373,MOLN_070,NIWA,45696,,Psolidium,gaini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1374,MOLN_071,NIWA,45696,,Psolidium,gaini,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1375,MOLN_072,NIWA,38472,,Bathyplotes,spnov.1,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3490-3475,,,,,,
1376,MOLN_073,NIWA,37726,,Synallactes,robertsoni,,,,,Bathyplotes_spnov2,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1377,MOLN_074,NIWA,37726,,Synallactes,robertsoni,,,,,Bathyplotes_spnov2,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1378,MOLN_075,NIWA,37726,,Synallactes,robertsoni,,,,,Bathyplotes_spnov2,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1379,MOLN_076,NIWA,36464,,Protelpidia,murrayi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,664-663,,,,,,
1380,MOLN_077,NIWA,36885,,Protelpidia,murrayi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1381,MOLN_078,NIWA,36023,,Protelpidia,murrayi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,863-866,,,,,,
1382,MOLN_079,NIWA,36463,,Protelpidia,murrayi,,,,,,COI,,Ross,IPY-Antarctica,,,,,,664-663,,,,,,
1383,MOLN_080,NIWA,39109,,Pannychia,schiaparellii,,,,,sp cf. moseleyi,COI,,Ross,IPY-Antarctica,,,,,,940-940,,,,,,
1384,MOLN_081,NIWA,38202,,Pannychia,schiaparellii,,,,,sp cf. moseleyi,COI,,Ross,IPY-Antarctica,,,,,,602-721,,,,,,
1385,MOLN_082,NIWA,38480,,Pannychia,schiaparellii,,,,,sp cf. moseleyi,COI,,Ross,IPY-Antarctica,,,,,,,,,,,,
1386,MOLN_083,NIWA,39110,,Pannychia,schiaparellii,,,,,sp cf. moseleyi,COI,,Ross,IPY-Antarctica,,,,,,940-940,,,,,,
1387,MOLN_084,NIWA,38449,,Laetmogone,wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3485-3475,,,,,,
1388,MOLN_085,NIWA,38031,,Laetmogone,wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1389,MOLN_086,NIWA,37807,,Laetmogone,wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,2281-2283,,,,,,
1390,MOLN_087,NIWA,38035,,Laetmogone,wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1391,MOLN_088,NIWA,37797,,Laetmogone,sp1 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1392,MOLN_089,NIWA,37724,,Laetmogone,sp1 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1393,MOLN_090,NIWA,37724,,Laetmogone,sp1 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1394,MOLN_091,NIWA,37724,,Laetmogone,sp1 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1395,MOLN_092,NIWA,37403,,Laetmogone,sp2 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1396,MOLN_093,NIWA,37416,,Laetmogone,sp2 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1397,MOLN_094,NIWA,37416,,Laetmogone,sp2 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1398,MOLN_095,NIWA,37416,,Laetmogone,sp2 cf wyvillethomsoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1620-1620,,,,,,
1399,MOLN_096,NIWA,35933,,Peniagone,vignoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,916-930,,,,,,
1400,MOLN_097,NIWA,36330,,Peniagone,vignoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,480-474,,,,,,
1401,MOLN_098,NIWA,36418,,Peniagone,vignoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,724-738,,,,,,
1402,MOLN_099,NIWA,36394,,Peniagone,vignoni,,,,,,COI,,Ross,IPY-Antarctica,,,,,,724-738,,,,,,
1403,MOLN_100,NIWA,39009,,Peniagone,andersoni,,,,,sp cf willemoesi,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1404,MOLN_101,NIWA,38032,,Peniagone,millsae,,,,,sp cf willemoesi,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1405,MOLN_102,NIWA,39035,,Peniagone,andersoni,,,,,sp cf willemoesi,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1406,MOLN_103,NIWA,38440,,Peniagone,sp cf willemoesi,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,3485-3475,,,,,,
1407,MOLN_104,NIWA,39018,,Psycheotrephes,exigua,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1408,MOLN_105,NIWA,39003,,Peniagone,purpurea,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1409,MOLN_106,NIWA,39003,,Peniagone,purpurea,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1410,MOLN_107,NIWA,39003,,Peniagone,purpurea,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1411,MOLN_108,NIWA,38034,,Benthodytes,sanguinolenta,,,,,,COI,,Scott,IPY-Antarctica,,,,,,3203-3210,,,,,,
1412,MOLN_109,NIWA,39041,,Elpidia,hancheti,,,,,glacialis,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1413,MOLN_110,NIWA,37757,,Oneirophanta,setigera,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1414,MOLN_111,NIWA,39026,,Ellipinion,admiralty,,,,,papillosum,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1415,MOLN_112,NIWA,39026,,Ellipinion,papillosum,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1416,MOLN_113,NIWA,37811,,Peniagone,affinis,,,,,wiltoni,COI,,Ross,IPY-Antarctica,,,,,,2281-2283,,,,,,
1417,MOLN_114,NIWA,39048,,Peniagone,incerta,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1418,MOLN_115,NIWA,39048,,Peniagone,incerta,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1419,MOLN_116,NIWA,37990,,Amperima,robusta,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3212-3204,,,,,,
1420,MOLN_117,NIWA,38036,,Psychropotes,scotiae,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1421,MOLN_118,NIWA,38464,,Psychropotes,scotiae,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3485-3475,,,,,,
1422,MOLN_119,NIWA,38441,,Psychropotes,longicauda,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3485-3475,,,,,,
1423,MOLN_120,NIWA,37725,,Peniagone,affinis,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1424,MOLN_121,NIWA,37725,,Peniagone,affinis,,,,,,COI,,Ross,IPY-Antarctica,,,,,,1990-1954,,,,,,
1425,MOLN_122,NIWA,38037,,Peniagone,affinis,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3203-3210,,,,,,
1426,MOLN_123,NIWA,38221,,Laetmogone,sp cf scotoeides,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,855-879,,,,,,
1427,MOLN_124,NIWA,35776,,Taeniogyrus,sp,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,283-283,,,,,,
1428,MOLN_125,NIWA,38439,,Molpadia,liska,,,,,,COI,,Ross,IPY-Antarctica,,,,,,3485-3475,,,,,,
1429,MOLN_126,NIWA,38006,,Molpadia,liska,,,,,,COI,,Scott,IPY-Antarctica,,,,,,3203-3210,,,,,,
1430,MOLN_127,NIWA,38006,,Molpadia,liska,,,,,,COI,,Scott,IPY-Antarctica,,,,,,3203-3210,,,,,,
1431,MOLN_128,NIWA,35920,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,916-930,,,,,,
1432,MOLN_129,NIWA,36770,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,447,,,,,,
1433,MOLN_130,NIWA,36417,,Molpadia,musculus,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,724-738,,,,,,
1434,MOLN_131,NIWA,36387,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,724-738,,,,,,
1435,MOLN_132,NIWA,36129,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,525-530,,,,,,
1436,MOLN_133,NIWA,36677,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,360,,,,,,
1437,MOLN_134,NIWA,36908,,Molpadia,musculus,,,,,,COI,,Ross,IPY-Antarctica,,,,,,451-447,,,,,,
1438,MOLN_135,NIWA,35919,,Molpadia,rossi,,,,,sp nov. 1,poor COI,,Ross,IPY-Antarctica,,,,,,916-930,,,,,,
1439,MOLN_136,NIWA,36024,,Molpadia,sp nov. 1,,,,,,COI,,Ross,IPY-Antarctica,,,,,,863-866,,,,,,
1440,MOLN_137,NIWA,35919,,Molpadia,rossi,,,,,35931,COI,,Ross,IPY-Antarctica,,,,,,916-930,,,,,,
1441,MOLN_138,NIWA,39025,,Molpadia,abyssicola,,,,,sp nov. 2,COI,,Ross,IPY-Antarctica,,,,,,3398-3386,,,,,,
1442,MOLN_139,NIWA,37812,,Myriotrochus,sp,,,,,,not_seq,,Ross,IPY-Antarctica,,,,,,2283,,,,,,
1443,MOLN_140a,NIWA,38858,,Bathyplotes,sp,,,,,,COI,,Ross,IPY-Antarctica,,former no: N140,,,,658-628,,,,,,
1444,MOLN_140b,NIWA,38858,,Bathyplotes,sp,,,,,,COI,,Ross,IPY-Antarctica,,former no: N141,,,,658-628,,,,,,
1445,MOLN_141a,NIWA,37727,,Staurocucumis,abyssorum,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):1990-1954",,former no: N140,,,,,,,,,,
1446,MOLN_141b,NIWA,37727,,Staurocucumis,abyssorum,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):1990-1954",,former no: N141,,,,,,,,,,
1447,MOLN_142,NIWA,38038,,Staurocucumis,abyssorum,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):3203-3210",,,,,,,,,,,,
1448,MOLN_143,NIWA,38033,,Staurocucumis,abyssorum,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):3203-3210",,,,,,,,,,,,
1449,MOLN_144,NIWA,42186,,Echinopsolus,acanthocola,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):360",,,,,,,,,,,,
1450,MOLN_145,NIWA,36797,,Echinopsolus,acanthocola,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):447",,,,,,,,,,,,
1451,MOLN_146,NIWA,36564,,Echinopsolus,acanthocola,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):365-369",,,,,,,,,,,,
1452,MOLN_147,NIWA,42167,,Cucumaria,acuta,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):321",,,,,,,,,,,,
1453,MOLN_148,NIWA,42191,,Cucumaria,acuta,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):447",,,,,,,,,,,,
1454,MOLN_149,NIWA,42197,,Cucumaria,acuta,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):479-475",,,,,,,,,,,,
1455,MOLN_150,NIWA,42194,,Cucumaria,attenuata,,,,,,not_seq,,Ross,"IPY-Antarctica, depth (m):447-451",,,,,,,,,,,,
1456,MOLN_151,NIWA,42155,,Cucumaria,attenuata,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):447",,,,,,,,,,,,
1457,MOLN_152,NIWA,42185,,Cucumaria,attenuata,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):360",,,,,,,,,,,,
1458,MOLN_153,NIWA,37783,,Mesothuria,bifurcata,,,,,,COI,,Ross,"IPY-Antarctica, depth (m):1990-1954",,,,,,,,,,,,
